Mean Height,0.0402452
Mean Width,0.122508
Mean Depth,0.123763
Covariance Matrix
1.97666e-05,1.19309e-05,1.25542e-05
1.19309e-05,4.81444e-05,4.09847e-05
1.25542e-05,4.09847e-05,3.85316e-05
