Mean Height,0.0374858
Mean Width,0.140498
Mean Depth,0.140406
Covariance Matrix
1.04838e-05,-4.22201e-06,-2.56573e-06
-4.22201e-06,1.1131e-05,6.3659e-06
-2.56573e-06,6.3659e-06,6.48541e-06
