Mean Height,0.0524104
Mean Width,0.163438
Mean Depth,0.160817
Covariance Matrix
8.31269e-05,-2.12194e-05,-9.10011e-06
-2.12194e-05,4.08379e-05,3.34588e-05
-9.10011e-06,3.34588e-05,3.4459e-05
