0,0,0.075076,0.164346,0.166393
0,0,0.075217,0.164201,0.166314
0,0,0.0612878,0.170038,0.175755
0,0,0.0496579,0.132923,0.12574
0,0,0.0524612,0.152023,0.153858
0,0,0.0620315,0.170424,0.172684
0,0,0.053314,0.15627,0.158052
0,0,0.0688399,0.14874,0.149159
0,0,0.065028,0.147157,0.148887
0,0,0.0698843,0.151512,0.151964
0,0,0.0732099,0.164132,0.166254
0,0,0.0578562,0.158958,0.160822
0,0,0.0539109,0.155806,0.155188
0,0,0.0693868,0.15333,0.15079
0,0,0.0751437,0.16391,0.166018
0,0,0.0563786,0.157695,0.15938
0,0,0.0395465,0.139628,0.139801
0,0,0.0752227,0.161406,0.166716
0,0,0.0705331,0.151475,0.152149
0,0,0.0618488,0.126765,0.120258
0,0,0.0527759,0.133454,0.133608
0,0,0.0634858,0.154012,0.15695
0,0,0.0664175,0.150938,0.15084
0,0,0.0487899,0.160505,0.16352
0,0,0.0638352,0.154429,0.15733
0,0,0.0646164,0.144739,0.144167
0,0,0.0662869,0.143255,0.144897
0,0,0.0761133,0.126252,0.11857
0,0,0.0701725,0.151127,0.151828
0,0,0.0393945,0.122258,0.114823
0,0,0.0529489,0.153576,0.152934
0,0,0.0674286,0.144821,0.145465
0,0,0.0689795,0.153156,0.150554
0,0,0.076666,0.125057,0.116858
0,0,0.0765665,0.167992,0.170157
0,0,0.0533033,0.151351,0.153152
0,0,0.0662682,0.146278,0.148019
0,0,0.0668212,0.147463,0.149256
0,0,0.068763,0.151717,0.150506
0,0,0.049589,0.157513,0.160511
0,0,0.0699671,0.154763,0.152178
0,0,0.0693113,0.15294,0.153433
0,0,0.052259,0.153847,0.150923
0,0,0.0741197,0.162387,0.164546
0,0,0.0531225,0.150947,0.152688
0,0,0.0412667,0.142052,0.142209
0,0,0.0397356,0.140084,0.138025
0,0,0.0688392,0.148007,0.148913
0,0,0.0675885,0.1535,0.153412
0,0,0.0456101,0.132417,0.137089
0,0,0.053967,0.152848,0.15464
0,0,0.0527932,0.15439,0.156171
0,0,0.0744591,0.162529,0.164607
0,0,0.0670187,0.152137,0.150889
0,0,0.0611607,0.168785,0.170972
0,0,0.0355792,0.162798,0.164626
0,0,0.0745358,0.163065,0.165162
0,0,0.083243,0.147786,0.148271
0,0,0.0662958,0.147871,0.147339
0,0,0.060229,0.171613,0.173834
0,0,0.0615181,0.127937,0.12197
0,0,0.0757104,0.166142,0.168299
0,0,0.0634488,0.144606,0.146278
0,0,0.0740267,0.166288,0.168378
0,0,0.0511331,0.149429,0.149816
0,0,0.0635062,0.14363,0.145314
0,0,0.0743009,0.166781,0.168979
0,0,0.0697404,0.150106,0.151925
0,0,0.067067,0.133833,0.132727
0,0,0.0490942,0.132253,0.124861
0,0,0.0640186,0.154512,0.157453
0,0,0.0761713,0.124003,0.115857
0,0,0.0670158,0.152364,0.151176
0,0,0.0531387,0.151322,0.153115
0,0,0.0482792,0.158301,0.161314
0,0,0.0503562,0.16094,0.164057
0,0,0.0538068,0.153344,0.155155
0,0,0.0671925,0.149154,0.14797
0,0,0.0477813,0.157099,0.160056
0,0,0.0452349,0.141116,0.140676
0,0,0.0818295,0.145874,0.146351
0,0,0.0353215,0.164398,0.167534
0,0,0.0542909,0.154019,0.155867
0,0,0.0676194,0.149693,0.151442
0,0,0.0638996,0.154058,0.15707
0,0,0.0758208,0.170053,0.172234
0,0,0.0587264,0.124713,0.118921
0,0,0.0697406,0.154883,0.15228
0,0,0.0705986,0.152209,0.152927
0,0,0.0611064,0.169023,0.171197
0,0,0.076035,0.165854,0.167987
0,0,0.0393004,0.139634,0.139813
0,0,0.0764779,0.167258,0.169372
0,0,0.0361869,0.16659,0.168418
0,0,0.0485682,0.130872,0.123538
0,0,0.0672599,0.152852,0.152754
0,0,0.0473012,0.179045,0.183707
0,0,0.0690557,0.152273,0.151072
0,0,0.063288,0.174708,0.176951
0,0,0.0667196,0.147334,0.149034
0,0,0.0736103,0.161354,0.166819
0,0,0.066555,0.149237,0.148635
0,0,0.0821609,0.160572,0.163557
0,0,0.064738,0.144909,0.144393
0,0,0.0707972,0.15233,0.154183
0,0,0.0586421,0.168156,0.170225
0,0,0.055271,0.140864,0.140938
0,0,0.0834314,0.152788,0.151234
0,0,0.0622368,0.171826,0.174041
0,0,0.0705247,0.151744,0.153589
0,0,0.0697343,0.154006,0.154487
0,0,0.0710284,0.152958,0.153614
0,0,0.0657251,0.148102,0.147515
0,0,0.0696816,0.151079,0.151685
0,0,0.0815287,0.145084,0.145505
0,0,0.068666,0.147999,0.149767
0,0,0.0698326,0.15057,0.151269
0,0,0.0693431,0.152995,0.151782
0,0,0.0767896,0.149239,0.149133
0,0,0.0543145,0.153274,0.155105
0,0,0.0618145,0.153562,0.156517
0,0,0.0524516,0.153547,0.155309
0,0,0.0674281,0.153094,0.151908
0,0,0.0476968,0.142186,0.141819
0,0,0.0747519,0.163062,0.16858
0,0,0.0537213,0.151955,0.153749
0,0,0.0532435,0.152441,0.15192
0,0,0.068404,0.150357,0.15225
0,0,0.05038,0.161595,0.16468
0,0,0.0709383,0.153611,0.155476
0,0,0.0910034,0.163639,0.163898
0,0,0.0688645,0.152066,0.153893
0,0,0.0749925,0.122158,0.114152
0,0,0.0749299,0.164084,0.166234
0,0,0.070672,0.152261,0.152816
0,0,0.0497511,0.158838,0.161906
0,0,0.0682194,0.154959,0.153758
0,0,0.0359444,0.165893,0.169067
0,0,0.0553633,0.156804,0.158643
0,0,0.0699308,0.150818,0.151293
0,0,0.0414597,0.139972,0.139552
0,0,0.0724208,0.161828,0.163858
0,0,0.0528171,0.148655,0.150455
0,0,0.0875722,0.172935,0.167203
0,0,0.0691598,0.153529,0.150904
0,0,0.0747782,0.163509,0.165574
0,0,0.0711863,0.152682,0.154616
0,0,0.0739396,0.162144,0.164191
0,0,0.0432853,0.13203,0.127225
0,0,0.0663084,0.149937,0.150283
0,0,0.0688532,0.156024,0.154753
0,0,0.0752872,0.164492,0.166579
0,0,0.0686067,0.151787,0.15055
0,0,0.0686067,0.151787,0.15055
0,0,0.0810774,0.160589,0.161564
0,0,0.0699926,0.154478,0.156363
0,0,0.060909,0.127238,0.120986
0,0,0.067649,0.149869,0.148677
0,0,0.0684069,0.150573,0.149417
0,0,0.0700339,0.155228,0.152615
0,0,0.0529323,0.150648,0.152413
0,0,0.0745569,0.16358,0.16696
0,0,0.0687565,0.152411,0.154269
0,0,0.0585572,0.163138,0.163799
0,0,0.064481,0.146443,0.148158
0,0,0.0531589,0.15091,0.152712
0,0,0.0681938,0.123386,0.118901
0,0,0.0636916,0.145146,0.146826
0,0,0.0665833,0.148675,0.148125
0,0,0.0819652,0.146314,0.146755
0,0,0.0665812,0.14657,0.148366
0,0,0.0407848,0.145616,0.145777
0,0,0.0638882,0.145067,0.14678
0,0,0.0682677,0.151004,0.149761
0,0,0.04974,0.130435,0.123138
0,0,0.0631727,0.175664,0.177947
0,0,0.053707,0.15224,0.154017
0,0,0.0416167,0.142984,0.143135
0,0,0.0692916,0.153333,0.150694
0,0,0.0432615,0.130138,0.134682
0,0,0.0684298,0.151923,0.150709
0,0,0.0526841,0.149478,0.151264
0,0,0.0850059,0.155046,0.152403
0,0,0.0520333,0.151823,0.152213
0,0,0.0360023,0.16535,0.167175
0,0,0.0622661,0.172192,0.174378
0,0,0.0697123,0.154141,0.152873
0,0,0.0697123,0.154141,0.152873
0,0,0.0745198,0.166701,0.16888
0,0,0.0701786,0.155215,0.153946
0,0,0.0695893,0.149985,0.150454
0,0,0.067931,0.149888,0.148692
0,0,0.0551206,0.140255,0.140406
0,0,0.0746144,0.163899,0.165937
0,0,0.0681745,0.153288,0.152124
0,0,0.0669604,0.147848,0.148215
0,0,0.0540104,0.153627,0.155455
0,0,0.0453372,0.172036,0.176457
0,0,0.0634247,0.144177,0.14586
0,0,0.0662425,0.150462,0.149305
0,0,0.0506875,0.161002,0.164066
0,0,0.0759251,0.162927,0.168423
0,0,0.051936,0.152504,0.154295
0,0,0.065796,0.14571,0.147398
0,0,0.0692685,0.153401,0.150817
0,0,0.0690996,0.152494,0.151278
0,0,0.0697208,0.153904,0.151301
0,0,0.0747811,0.163684,0.165833
0,0,0.0684596,0.151556,0.150381
0,0,0.035911,0.168817,0.171977
0,0,0.0684475,0.167926,0.170309
0,0,0.0775489,0.140249,0.141849
0,0,0.0697259,0.158151,0.155599
0,0,0.0522327,0.152084,0.153932
0,0,0.0475363,0.179883,0.18218
0,0,0.0748872,0.164207,0.166279
0,0,0.0530375,0.150859,0.152606
0,0,0.0536226,0.152584,0.154338
0,0,0.0676198,0.151007,0.150448
0,0,0.0518894,0.147095,0.148812
0,0,0.0654734,0.148744,0.150442
0,0,0.0643561,0.146413,0.14813
0,0,0.0632156,0.143935,0.144253
0,0,0.06404,0.154885,0.153535
0,0,0.0747321,0.149507,0.150522
0,0,0.081975,0.145901,0.146343
0,0,0.0528223,0.149971,0.151723
0,0,0.0796458,0.143695,0.14538
0,0,0.059326,0.126006,0.11927
0,0,0.0687068,0.152277,0.151095
0,0,0.0493037,0.157992,0.161021
0,0,0.0395686,0.133214,0.138686
0,0,0.0887451,0.160146,0.160423
0,0,0.0653898,0.146063,0.145519
0,0,0.0635729,0.144395,0.146038
0,0,0.0529086,0.150808,0.152586
0,0,0.0618597,0.16995,0.172204
0,0,0.0513958,0.15031,0.152046
0,0,0.0598618,0.170722,0.172921
0,0,0.0533636,0.15144,0.153215
0,0,0.0425958,0.165464,0.165358
0,0,0.0711944,0.157686,0.156385
0,0,0.0696374,0.153103,0.151949
0,0,0.0529907,0.151172,0.152944
0,0,0.0643124,0.146275,0.147989
0,0,0.0684069,0.151012,0.149813
0,0,0.0694745,0.149814,0.151595
0,0,0.0674628,0.14915,0.15092
0,0,0.0770336,0.16887,0.171051
0,0,0.062586,0.155604,0.158613
0,0,0.0607599,0.149595,0.149771
0,0,0.0720157,0.155064,0.155566
0,0,0.0750183,0.167531,0.169703
0,0,0.0537074,0.154954,0.154402
0,0,0.0651617,0.143574,0.145297
0,0,0.0757737,0.165662,0.167752
0,0,0.0700811,0.155553,0.152893
0,0,0.0841801,0.153537,0.15092
0,0,0.0878277,0.161021,0.161332
0,0,0.0766031,0.148879,0.148766
0,0,0.0692314,0.152896,0.153373
0,0,0.0645898,0.14524,0.144683
0,0,0.0524934,0.153952,0.154361
0,0,0.0687598,0.15318,0.150624
0,0,0.0566451,0.15972,0.160187
0,0,0.039828,0.14079,0.13866
0,0,0.0748678,0.119702,0.116103
0,0,0.0478629,0.180383,0.184073
0,0,0.0545468,0.154498,0.156309
0,0,0.0664997,0.147001,0.148751
0,0,0.0600256,0.146523,0.148944
0,0,0.0642315,0.146211,0.147916
0,0,0.0844506,0.154285,0.154586
0,0,0.0683142,0.151258,0.150086
0,0,0.0457145,0.146643,0.147459
0,0,0.0687184,0.151199,0.15156
0,0,0.0651068,0.145365,0.144836
0,0,0.0353273,0.162652,0.165748
0,0,0.0672884,0.148103,0.148468
0,0,0.0698178,0.150994,0.155777
0,0,0.054479,0.154514,0.154862
0,0,0.0691664,0.153668,0.151089
0,0,0.0411672,0.124265,0.126537
0,0,0.0748589,0.164272,0.166405
0,0,0.0753519,0.164364,0.166478
0,0,0.0698265,0.150242,0.152069
0,0,0.0662426,0.14847,0.147945
0,0,0.068742,0.156191,0.153511
0,0,0.0505149,0.131334,0.122111
0,0,0.052631,0.151533,0.152443
0,0,0.0907789,0.160407,0.160614
0,0,0.0652124,0.147575,0.147907
0,0,0.0675928,0.149735,0.15148
0,0,0.0699812,0.150771,0.151249
0,0,0.0893265,0.160282,0.160561
0,0,0.0605434,0.168337,0.170505
0,0,0.0666919,0.147969,0.14968
0,0,0.0662536,0.148997,0.148424
0,0,0.0686566,0.152467,0.152445
0,0,0.0518864,0.151573,0.151965
0,0,0.0630279,0.174089,0.176418
0,0,0.0695749,0.153534,0.155481
0,0,0.0518757,0.117709,0.110542
0,0,0.0591202,0.168841,0.170976
0,0,0.0773147,0.166177,0.168325
0,0,0.0525333,0.148376,0.1488
0,0,0.0701338,0.154741,0.153507
0,0,0.0508742,0.149058,0.150827
0,0,0.0539523,0.152808,0.154599
0,0,0.0697193,0.150019,0.151845
0,0,0.0491758,0.156339,0.159304
0,0,0.0699773,0.154374,0.153263
0,0,0.0541586,0.154059,0.155889
0,0,0.0750567,0.1641,0.166167
0,0,0.075253,0.161564,0.163651
0,0,0.0661908,0.149789,0.148589
0,0,0.0606998,0.167563,0.169715
0,0,0.0614176,0.169491,0.171672
0,0,0.0693125,0.154485,0.151909
0,0,0.0683995,0.151681,0.149101
0,0,0.0621212,0.154387,0.157348
0,0,0.0472543,0.178504,0.18222
0,0,0.0677112,0.146628,0.148408
0,0,0.0513903,0.159671,0.1627
0,0,0.052828,0.155139,0.15696
0,0,0.0702195,0.156062,0.153461
0,0,0.0356816,0.165708,0.168915
0,0,0.0529684,0.150733,0.152525
0,0,0.0690351,0.153563,0.1523
0,0,0.08654,0.160133,0.158342
0,0,0.075348,0.168517,0.17073
0,0,0.0615569,0.152547,0.155511
0,0,0.0707763,0.15255,0.154396
0,0,0.0650241,0.14709,0.148821
0,0,0.0562625,0.157854,0.158302
0,0,0.0522496,0.150405,0.149842
0,0,0.0467173,0.174558,0.176792
0,0,0.0697292,0.154473,0.153272
0,0,0.0883587,0.162272,0.162545
0,0,0.054097,0.153319,0.15512
0,0,0.07835,0.168609,0.174289
0,0,0.0701126,0.154794,0.153581
0,0,0.0685883,0.151758,0.153567
0,0,0.0700798,0.155667,0.15301
0,0,0.064542,0.146484,0.146846
0,0,0.0379419,0.141325,0.136432
0,0,0.0823109,0.147463,0.147824
0,0,0.0648978,0.145673,0.145094
0,0,0.070475,0.156021,0.153399
0,0,0.0640955,0.154212,0.155943
0,0,0.0518423,0.149569,0.14899
0,0,0.0683641,0.147424,0.149176
0,0,0.0507346,0.132548,0.125123
0,0,0.0514774,0.150533,0.152269
0,0,0.0728077,0.121453,0.11347
0,0,0.0748537,0.163374,0.165465
0,0,0.0695031,0.153897,0.154331
0,0,0.0750139,0.164487,0.166563
0,0,0.0738087,0.144733,0.145617
0,0,0.0662036,0.146379,0.148097
0,0,0.0535839,0.151795,0.153576
0,0,0.0680433,0.151032,0.14982
0,0,0.0821703,0.165372,0.163061
0,0,0.0783263,0.15231,0.152184
0,0,0.0672219,0.149555,0.149057
0,0,0.0403044,0.124837,0.117252
0,0,0.0522844,0.153303,0.155107
0,0,0.0668383,0.149526,0.149021
0,0,0.0690588,0.148327,0.148985
0,0,0.0783646,0.168275,0.170473
0,0,0.0395251,0.123734,0.116244
0,0,0.0885706,0.160518,0.160787
0,0,0.0707236,0.152173,0.154023
0,0,0.0749789,0.16708,0.169229
0,0,0.0606971,0.170062,0.175756
0,0,0.065622,0.146777,0.146216
0,0,0.0556874,0.158377,0.157112
0,0,0.08013,0.145761,0.145136
0,0,0.0737265,0.171384,0.171073
0,0,0.0700548,0.15496,0.153682
0,0,0.0726357,0.134706,0.135134
0,0,0.0359835,0.165719,0.168877
0,0,0.0522494,0.153442,0.155217
0,0,0.0620807,0.171849,0.175409
0,0,0.069611,0.154394,0.151836
0,0,0.0624207,0.135673,0.13653
0,0,0.0715044,0.154623,0.15504
0,0,0.0698093,0.15452,0.153226
0,0,0.0510766,0.149625,0.151334
0,0,0.072653,0.157525,0.157979
0,0,0.0663089,0.148107,0.147556
0,0,0.0770412,0.164612,0.166725
0,0,0.0696969,0.154467,0.156343
0,0,0.0663005,0.150345,0.150709
0,0,0.0454353,0.176747,0.179021
0,0,0.0702008,0.155131,0.153893
0,0,0.0622831,0.127935,0.120783
0,0,0.0761965,0.152959,0.152091
0,0,0.0400535,0.141634,0.141791
0,0,0.0477689,0.179789,0.183467
0,0,0.0664068,0.148625,0.14805
0,0,0.0485448,0.130919,0.123835
0,0,0.087212,0.159944,0.160149
0,0,0.0682213,0.150235,0.152072
0,0,0.069298,0.153714,0.152504
0,0,0.0619619,0.172176,0.17442
0,0,0.0498069,0.132508,0.125351
0,0,0.087968,0.155826,0.159202
0,0,0.0761998,0.166453,0.168673
0,0,0.0711477,0.140634,0.141508
0,0,0.0464146,0.142688,0.141409
0,0,0.0541143,0.154353,0.156168
0,0,0.0696913,0.153244,0.152098
0,0,0.0764659,0.167449,0.169526
0,0,0.050388,0.161049,0.164029
0,0,0.0531502,0.150144,0.151933
0,0,0.0359722,0.125443,0.120118
0,0,0.0532381,0.150927,0.152702
0,0,0.0690677,0.153246,0.15192
0,0,0.0665059,0.146425,0.148218
0,0,0.0698675,0.150342,0.152289
0,0,0.0691021,0.157048,0.154399
0,0,0.0707618,0.156872,0.154225
0,0,0.0749774,0.164064,0.166213
0,0,0.0676686,0.149502,0.151263
0,0,0.0569803,0.12619,0.120927
0,0,0.071419,0.159736,0.161779
0,0,0.0731043,0.159563,0.161605
0,0,0.0662265,0.146382,0.148119
0,0,0.0402864,0.143602,0.138573
0,0,0.0754555,0.169355,0.17156
0,0,0.0493763,0.15817,0.16107
0,0,0.0698658,0.15451,0.153318
0,0,0.0680847,0.151136,0.149844
0,0,0.0651053,0.14624,0.145646
0,0,0.079422,0.154479,0.155544
0,0,0.0672582,0.151308,0.150711
0,0,0.0744912,0.15912,0.161167
0,0,0.0684475,0.151094,0.14988
0,0,0.0492817,0.133837,0.128256
0,0,0.0744798,0.163075,0.165206
0,0,0.0678744,0.149758,0.150142
0,0,0.0766099,0.153688,0.151693
0,0,0.0656691,0.146755,0.14622
0,0,0.045021,0.114983,0.12104
0,0,0.0697742,0.150484,0.152271
0,0,0.0751375,0.165331,0.167379
0,0,0.0764995,0.167344,0.169463
0,0,0.0764995,0.167344,0.169463
0,0,0.0693704,0.152993,0.154854
0,0,0.0710228,0.152816,0.154674
0,0,0.0655723,0.146874,0.146355
0,0,0.0516152,0.134795,0.127242
0,0,0.0500775,0.131716,0.124343
0,0,0.066455,0.146459,0.148175
0,0,0.0648807,0.147512,0.149249
0,0,0.0473509,0.127299,0.120414
0,0,0.088801,0.157113,0.157377
0,0,0.0715417,0.153604,0.154061
0,0,0.0522942,0.152541,0.154323
0,0,0.0711496,0.158042,0.155406
0,0,0.0389145,0.142151,0.137443
0,0,0.0741457,0.166027,0.168131
0,0,0.0715188,0.154873,0.156753
0,0,0.039257,0.122145,0.114738
0,0,0.0704719,0.151498,0.15339
0,0,0.051759,0.145644,0.14602
0,0,0.0505467,0.159516,0.161343
0,0,0.0541109,0.152921,0.154736
0,0,0.0377176,0.139347,0.134593
0,0,0.074582,0.163343,0.16549
0,0,0.0518325,0.152798,0.151307
0,0,0.0767089,0.140756,0.142367
0,0,0.0701596,0.151302,0.151899
0,0,0.044294,0.132046,0.136757
0,0,0.0680946,0.149991,0.151837
0,0,0.0619263,0.12694,0.119827
0,0,0.0485919,0.160126,0.163206
0,0,0.070387,0.151635,0.152332
0,0,0.0673423,0.148827,0.150598
0,0,0.0390686,0.122132,0.114695
0,0,0.0667686,0.147667,0.149419
0,0,0.0544094,0.138126,0.138238
0,0,0.0516295,0.153554,0.152947
0,0,0.0744865,0.162602,0.164703
0,0,0.068932,0.15274,0.151558
0,0,0.0757518,0.16696,0.169042
0,0,0.0524941,0.153118,0.154906
0,0,0.055879,0.16164,0.158887
0,0,0.0537954,0.15275,0.154518
0,0,0.0779555,0.140661,0.142309
0,0,0.06986,0.15087,0.151538
0,0,0.053313,0.137852,0.138056
0,0,0.0695247,0.15689,0.15563
0,0,0.0843077,0.166199,0.168539
0,0,0.0664758,0.146425,0.14683
0,0,0.0804018,0.159251,0.163519
0,0,0.0672488,0.150547,0.149971
0,0,0.0361104,0.165277,0.16713
0,0,0.0531521,0.153378,0.152783
0,0,0.0571941,0.155677,0.156259
0,0,0.0670138,0.149395,0.148864
0,0,0.0729639,0.157252,0.157743
0,0,0.0678154,0.149436,0.149775
0,0,0.0650926,0.146887,0.147316
0,0,0.0713568,0.154364,0.156322
0,0,0.0660043,0.145232,0.145588
0,0,0.066638,0.147335,0.149083
0,0,0.0750972,0.164869,0.167002
0,0,0.0694993,0.153217,0.15201
0,0,0.0839251,0.1651,0.166159
0,0,0.0449114,0.175774,0.178048
0,0,0.0588601,0.17016,0.169885
0,0,0.0754105,0.164868,0.166948
0,0,0.0501812,0.159105,0.160954
0,0,0.0750152,0.12499,0.116802
0,0,0.0648362,0.147453,0.149178
0,0,0.0446026,0.129509,0.134076
0,0,0.0596035,0.168939,0.171111
0,0,0.0638814,0.177072,0.179396
0,0,0.0539118,0.157731,0.159604
0,0,0.0543808,0.138003,0.138119
0,0,0.0712965,0.157307,0.156052
0,0,0.0658732,0.147174,0.146634
0,0,0.0696999,0.150071,0.151903
0,0,0.045099,0.149526,0.147486
0,0,0.0804144,0.171394,0.173642
0,0,0.0755992,0.164903,0.167024
0,0,0.0601695,0.17122,0.173423
0,0,0.0540387,0.15359,0.155359
0,0,0.065113,0.144307,0.146018
0,0,0.0691287,0.153222,0.155012
0,0,0.0410649,0.138924,0.144564
0,0,0.0545923,0.139102,0.139195
0,0,0.0473414,0.142029,0.141617
0,0,0.0634163,0.175007,0.177258
0,0,0.0644449,0.155906,0.157011
0,0,0.0673801,0.148794,0.15051
0,0,0.0688121,0.152722,0.154582
0,0,0.0682317,0.151504,0.150294
0,0,0.0668318,0.148418,0.150129
0,0,0.0436424,0.130775,0.135308
0,0,0.0472965,0.157287,0.16027
0,0,0.0529292,0.155149,0.152174
0,0,0.0643373,0.146047,0.147766
0,0,0.0660801,0.145843,0.146203
0,0,0.0550309,0.156552,0.158416
0,0,0.0728008,0.157371,0.15788
0,0,0.05329,0.118413,0.118884
0,0,0.066875,0.14815,0.149986
0,0,0.0482638,0.138634,0.140346
0,0,0.0388016,0.131313,0.136739
0,0,0.0690953,0.148732,0.150555
0,0,0.0765695,0.167263,0.169484
0,0,0.0674081,0.152272,0.152646
0,0,0.0678228,0.149733,0.151512
0,0,0.0511163,0.162054,0.16518
0,0,0.0548251,0.155386,0.157201
0,0,0.0754073,0.15102,0.149096
0,0,0.0756699,0.147375,0.147221
0,0,0.0689475,0.151924,0.149545
0,0,0.0758562,0.163433,0.168919
0,0,0.0495619,0.162513,0.165607
0,0,0.0698894,0.154142,0.156016
0,0,0.0526128,0.154737,0.156479
0,0,0.0654851,0.146665,0.14615
0,0,0.0659742,0.149734,0.151517
0,0,0.0662525,0.148044,0.147497
0,0,0.070494,0.152654,0.154507
0,0,0.0624337,0.155593,0.158563
0,0,0.0763953,0.140384,0.140699
0,0,0.0673721,0.149143,0.150915
0,0,0.049419,0.133374,0.125897
0,0,0.0527465,0.154148,0.155932
0,0,0.0539029,0.136375,0.136529
0,0,0.0812918,0.148216,0.148627
0,0,0.071945,0.120346,0.114163
