Mean Height,0.0557565
Mean Width,0.114951
Mean Depth,0.116347
Covariance Matrix
0.00013163,1.31565e-05,-4.01758e-06
1.31565e-05,9.47863e-05,8.28566e-05
-4.01758e-06,8.28566e-05,8.40042e-05
