Mean Height,0.0389465
Mean Width,0.105699
Mean Depth,0.107205
Covariance Matrix
0.000123571,2.96618e-05,4.09102e-07
2.96618e-05,0.000156663,4.52077e-05
4.09102e-07,4.52077e-05,0.000109364
